obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_date,k_time,k_bid_vol,k_ask_vol,uc_trans
470,0.02398,0.02381,11988.34526814,5928.14733864,0.023848,0.023883,2016-06-03,17:47:32,73.09,21.61,42955705

471,0.02397,0.02381,11780.7988132,5920.14749202,0.023803,0.023883,2016-06-03,17:47:41,186.11,21.61,42955705

472,0.02396,0.02379,11973.97870657,6004.34490391,0.023806,0.023878,2016-06-03,17:47:57,72.702,94.433,42955705

473,0.02396,0.02379,11973.97870657,6004.34490391,0.023806,0.023878,2016-06-03,17:48:06,72.702,94.433,42955705

474,0.02396,0.02377,12102.94557855,5941.44959542,0.023806,0.02387,2016-06-03,17:48:14,72.702,33.571,42955705

475,0.02396,0.02377,11929.52785762,5949.32669511,0.023806,0.023866,2016-06-03,17:48:22,69.766,2.934,42955705

476,0.02396,0.02377,11946.76159014,5941.52049387,0.023806,0.023867,2016-06-03,17:48:31,69.766,73.042,42955705

477,0.02396,0.02377,11782.85559014,5949.3266968,0.023806,0.023866,2016-06-03,17:48:40,69.766,31.546,42955705

478,0.02396,0.02377,11973.97872014,5949.3266968,0.023806,0.023865,2016-06-03,17:48:49,69.766,31.546,42955705

479,0.02396,0.02377,11973.97872014,5949.3266968,0.023806,0.023867,2016-06-03,17:48:58,69.766,73.042,42955705

480,0.02396,0.02377,11973.97872014,5958.35648699,0.0238,0.023866,2016-06-03,17:49:07,500,31.546,42955705

481,0.02396,0.02377,11983.13450762,5959.42669723,0.0238,0.023866,2016-06-03,17:49:15,500,31.546,42955705

482,0.02396,0.02377,11983.13450762,5885.10563959,0.0238,0.023866,2016-06-03,17:49:23,500,31.546,42955705

483,0.02396,0.02378,11975.28207202,5890.48620943,0.023806,0.02387,2016-06-03,17:49:32,1.1,1.117,42955705

484,0.02396,0.0238,11611.92618389,5876.39772966,0.023811,0.023869,2016-06-03,17:49:40,73.466,31.546,42955705

485,0.02396,0.02381,11918.77720695,5876.96087966,0.023818,0.023868,2016-06-03,17:49:48,11.01,31.546,42955705

486,0.02396,0.02379,11974.05201788,5876.96087966,0.023823,0.023865,2016-06-03,17:49:56,43.473,72.828,42955705

487,0.02397,0.0238,11984.24310371,5886.78338648,0.023818,0.02387,2016-06-03,17:50:05,11.01,1.117,42955705

488,0.02397,0.02381,11808.4581167,7037.27622283,0.023913,0.023949,2016-06-03,17:50:14,24.037,60.347,42955705

489,0.02397,0.02389,12062.98788802,7069.8119222,0.023877,0.023947,2016-06-03,17:50:22,143.404,42.463,42955705

490,0.02397,0.0239,12063.56082913,7037.27269985,0.023928,0.023947,2016-06-03,17:50:30,194.78,42.463,42955705

491,0.02397,0.02391,12244.86066194,5673.10960386,0.023934,0.023989,2016-06-03,17:50:38,72.918,6.645,42955705

492,0.02402,0.02391,11908.21041368,5826.32030725,0.023929,0.023989,2016-06-03,17:50:47,1.1,52.372,42955705

493,0.02403,0.02394,12070.4746162,5827.81942485,0.023938,0.023988,2016-06-03,17:50:55,72.681,5.645,42955705

494,0.02403,0.02394,11928.88902527,5808.21148634,0.023929,0.023988,2016-06-03,17:51:03,1.1,5.645,42955705

495,0.02403,0.02394,12073.3171736,5601.85362165,0.023929,0.024019,2016-06-03,17:51:11,1.1,41.463,42955705

496,0.02403,0.02394,12207.27182823,5828.27364409,0.023933,0.023999,2016-06-03,17:51:20,72.731,2.818,42955705

497,0.02403,0.02394,12095.37008758,5792.6255262,0.023944,0.02402,2016-06-03,17:51:28,72.895,17.763,42955705

498,0.02403,0.02394,11910.52773962,5792.6255262,0.023945,0.024019,2016-06-03,17:51:37,34.381,41.463,42955705

499,0.02403,0.02392,11905.37167436,5826.89583779,0.02395,0.024019,2016-06-03,17:51:45,73.1,41.463,42955705

500,0.02401,0.02396,12087.24930436,5773.60472721,0.02395,0.024018,2016-06-03,17:51:53,73.1,2.091,42955705

501,0.02403,0.02396,11928.23100123,5712.65003449,0.02395,0.023996,2016-06-03,17:52:01,73.1,7.358,42955705

502,0.02403,0.02395,11738.55976121,5732.55477768,0.023956,0.023995,2016-06-03,17:52:10,72.514,41.463,42955705

503,0.02403,0.02395,11738.55557737,5777.80454613,0.023956,0.023995,2016-06-03,17:52:18,72.514,21.703,42955705

504,0.02403,0.02395,11735.14935843,5771.81516594,0.023961,0.023995,2016-06-03,17:52:26,72.353,19.726,42955705

505,0.02403,0.02395,11926.38340843,5771.81516594,0.023961,0.023994,2016-06-03,17:52:34,72.353,41.463,42955705

506,0.02403,0.02395,11926.38340843,5771.60558594,0.023961,0.023994,2016-06-03,17:52:43,72.353,21.705,42955705

507,0.02403,0.02395,11926.28340843,5712.90558594,0.023961,0.023993,2016-06-03,17:52:53,72.353,41.463,42955705

508,0.02403,0.02392,12075.01840843,5763.28763128,0.023962,0.023993,2016-06-03,17:53:01,71.646,41.463,42955705

509,0.02403,0.02382,12347.39372936,5720.06394539,0.023962,0.023988,2016-06-03,17:53:09,144.222,41.463,42955705

510,0.02403,0.02389,12084.81549936,5772.33532853,0.023962,0.024019,2016-06-03,17:53:17,144.222,41.463,42955705

511,0.02403,0.02389,11848.66935843,5821.75073715,0.023962,0.024006,2016-06-03,17:53:25,144.222,41.463,42955705

512,0.02404,0.02376,11865.15035843,5773.57149142,0.023962,0.024019,2016-06-03,17:53:33,72.576,41.463,42955705

513,0.02403,0.02387,12094.63457936,5838.28758715,0.023896,0.024019,2016-06-03,17:53:42,1.56,63.167,42955705

514,0.02403,0.02388,12048.63950843,5838.85073715,0.023905,0.024019,2016-06-03,17:53:50,73.037,63.167,42955705

515,0.02403,0.02387,12093.91384936,5757.07006176,0.023871,0.024019,2016-06-03,17:53:58,1.56,63.167,42955705

516,0.02403,0.02387,12093.91384936,5741.41134399,0.023896,0.024018,2016-06-03,17:54:07,71.646,54.646,42955705

517,0.02403,0.02387,12093.91384936,5799.7075918,0.023901,0.024015,2016-06-03,17:54:14,72.875,21.71,42955705

518,0.02403,0.02387,12093.91384936,5798.84433506,0.023901,0.024014,2016-06-03,17:54:22,72.875,41.463,42955705

519,0.02403,0.02387,12097.77398356,5771.37286296,0.023901,0.024017,2016-06-03,17:54:30,72.875,63.172,42955705

520,0.02404,0.02387,12097.77398356,5835.21636582,0.023901,0.024017,2016-06-03,17:54:38,72.875,63.172,42955705

521,0.02404,0.02386,12268.61208356,5832.99222152,0.023901,0.024014,2016-06-03,17:54:47,72.875,13.184,42955705

522,0.02404,0.02386,12106.15845286,5775.25657073,0.023902,0.024013,2016-06-03,17:54:55,71.646,63.183,42955705

523,0.02404,0.02386,12106.15845286,5804.38120442,0.023907,0.024013,2016-06-03,17:55:03,72.44,63.183,42955705

524,0.02404,0.02386,12106.15845286,5777.89616677,0.023907,0.024013,2016-06-03,17:55:11,72.44,63.183,42955705

525,0.02404,0.02386,12106.15845286,5761.29993959,0.023908,0.024013,2016-06-03,17:55:20,71.918,63.183,42955705

526,0.02404,0.02386,12106.15845286,5769.10614252,0.023913,0.024012,2016-06-03,17:55:27,72.872,9.32,42955705

527,0.02404,0.02386,12128.93954156,5757.72673307,0.023908,0.023977,2016-06-03,17:55:35,71.918,41.463,42955705

528,0.02403,0.02386,12128.93954156,5757.72673307,0.023913,0.024013,2016-06-03,17:55:43,72.35,41.463,42955705

529,0.02401,0.02386,12100.78928715,5900.52110062,0.023908,0.024012,2016-06-03,17:55:51,71.918,152.111,42955705

530,0.02401,0.02381,12269.21405404,5892.61489769,0.023913,0.02399,2016-06-03,17:55:59,58.198,12,42955705

531,0.02399,0.02381,12321.03346497,5878.21489769,0.02387,0.023983,2016-06-03,17:56:07,1.117,170.947,42955705

532,0.02401,0.02383,11990.54134404,5893.21489769,0.023872,0.023965,2016-06-03,17:56:16,72.8,27.476,42955705

533,0.02402,0.02383,11914.61934404,5897.30289769,0.023872,0.02396,2016-06-03,17:56:25,72.8,72.351,42955705

534,0.02402,0.02383,12105.17932404,5897.30289769,0.023872,0.023959,2016-06-03,17:56:33,72.8,41.463,42955705

535,0.02402,0.02383,12073.17932404,5897.30289769,0.023872,0.023953,2016-06-03,17:56:42,72.8,41.463,42955705

536,0.02402,0.02383,12073.17932404,5897.30289769,0.023872,0.023926,2016-06-03,17:56:49,72.8,21.741,42955705

537,0.02402,0.02383,12073.17932404,5897.30289769,0.023872,0.023926,2016-06-03,17:56:58,72.8,21.741,42955705

538,0.02402,0.02383,11882.61934404,5897.30289769,0.023872,0.023926,2016-06-03,17:57:06,72.8,21.741,42955705

539,0.02402,0.02383,12062.16879404,5897.30289769,0.023872,0.023942,2016-06-03,17:57:14,72.8,72.512,42955705

540,0.02401,0.02381,11979.34634404,5887.20289769,0.023872,0.023937,2016-06-03,17:57:22,72.8,21.735,42955705

541,0.02401,0.02381,11975.36549591,5893.70243201,0.02387,0.023931,2016-06-03,17:57:30,1.117,41.463,42955705

542,0.02401,0.02381,12152.27454591,5893.70243201,0.02386,0.02393,2016-06-03,17:57:39,17.752,41.463,42955705

543,0.02401,0.02383,12015.86575591,5893.70243201,0.023865,0.023924,2016-06-03,17:57:47,72.666,41.463,42955705

544,0.024,0.02383,12047.21122479,5883.24311433,0.023865,0.023918,2016-06-03,17:57:56,54.266,214.03,42955705

545,0.024,0.02383,11856.00517479,5892.27290452,0.023812,0.023901,2016-06-03,17:58:04,68.646,72.688,42955705

546,0.02401,0.02383,12088.14726527,5915.31617601,0.023812,0.023901,2016-06-03,17:58:13,68.646,94.411,42955705

547,0.02401,0.02383,12087.38111434,5915.31617601,0.023824,0.023901,2016-06-03,17:58:21,72.712,94.411,42955705

548,0.02401,0.02383,12141.38111434,5915.31617601,0.02383,0.023901,2016-06-03,17:58:30,72.532,94.411,42955705

549,0.02401,0.02383,12141.38111434,5915.31617601,0.02383,0.023901,2016-06-03,17:58:38,72.532,94.411,42955705

550,0.02401,0.02383,12141.38111434,5915.31617601,0.02383,0.023901,2016-06-03,17:58:46,72.532,94.411,42955705

551,0.02401,0.02379,12106.48642367,5915.31617601,0.023831,0.0239,2016-06-03,17:58:55,70.082,29.593,42955705

552,0.024,0.0238,12170.3339846,5923.02237894,0.023831,0.023891,2016-06-03,17:59:03,70.082,73.08,42955705

553,0.02401,0.0238,12170.3339846,5913.01617601,0.023825,0.023891,2016-06-03,17:59:12,40.052,93.483,42955705

554,0.02401,0.0238,12100.56939367,5920.82237894,0.023805,0.02389,2016-06-03,17:59:20,72.767,41.463,42955705

555,0.024,0.0238,12073.72980784,5852.58263482,0.023805,0.02389,2016-06-03,17:59:28,72.767,41.463,42955705

556,0.02402,0.0238,12072.72980784,5846.01353482,0.023805,0.023884,2016-06-03,17:59:37,72.767,41.463,42955705

557,0.02402,0.0238,12072.72980784,5844.90649629,0.023811,0.023884,2016-06-03,17:59:46,72.61,72.69,42955705

558,0.02402,0.02401,12100.24523686,5852.90591418,0.0238,0.023883,2016-06-03,17:59:55,500,41.463,42955705

559,0.02402,0.0238,12100.24523686,5852.90591418,0.023812,0.023873,2016-06-03,18:00:04,64.912,72.771,42955705

560,0.02402,0.0238,12100.24523686,5852.90591418,0.023812,0.023852,2016-06-03,18:00:11,64.912,21.752,42955705

561,0.02402,0.02378,12068.24523686,5852.90591418,0.023812,0.023873,2016-06-03,18:00:19,64.912,72.771,42955705

562,0.02402,0.02378,12094.24523686,5832.90591418,0.023812,0.023873,2016-06-03,18:00:27,64.912,72.771,42955705

563,0.02402,0.02378,12094.24523686,5832.90591418,0.0238,0.023861,2016-06-03,18:00:35,500,72.727,42955705

564,0.02402,0.02378,12095.24523685,5832.90591418,0.023801,0.023861,2016-06-03,18:00:43,66.122,72.727,42955705

565,0.02402,0.0238,11696.34825372,5832.90591418,0.023801,0.023861,2016-06-03,18:00:51,66.122,94.426,42955705

566,0.02402,0.02378,12095.24523685,5832.90591418,0.023801,0.023861,2016-06-03,18:01:00,66.122,94.426,42955705

567,0.02402,0.02378,12095.24523685,5832.90591418,0.023801,0.023861,2016-06-03,18:01:09,66.122,94.426,42955705

568,0.02402,0.02378,12091.37160793,5832.90591418,0.023802,0.023861,2016-06-03,18:01:17,31.537,72.727,42955705

569,0.02402,0.02379,12091.37160793,5827.30591418,0.023801,0.023859,2016-06-03,18:01:25,66.122,17.708,42955705

570,0.02402,0.02379,12095.23272274,5827.30591418,0.023801,0.023853,2016-06-03,18:01:33,66.122,17.708,42955705

571,0.02402,0.02379,11908.53925274,5827.30591418,0.023801,0.023848,2016-06-03,18:01:41,66.122,73.052,42955705

572,0.02402,0.02379,12095.06997274,5827.72325124,0.023801,0.023842,2016-06-03,18:01:49,66.122,73.023,42955705

573,0.02402,0.02379,12095.06997274,5827.30591418,0.023692,0.0238,2016-06-03,18:01:57,160.108,100.845,42955705

574,0.02402,0.02379,12095.06997274,5827.30591418,0.023708,0.02379,2016-06-03,18:02:05,162.951,65.383,42955705

575,0.02402,0.02379,12095.06997274,5827.30591418,0.02371,0.0238,2016-06-03,18:02:13,24.164,91.381,42955705

576,0.02402,0.02379,12041.74387643,5835.04396171,0.02379,0.0238,2016-06-03,18:02:22,7.737,77.599,42955705

577,0.02402,0.0238,12101.20573408,5828.44250783,0.02379,0.0238,2016-06-03,18:02:30,7.737,63.816,42955705

578,0.02402,0.0238,12067.59228102,5827.45732397,0.023664,0.023795,2016-06-03,18:02:39,1317.718,66.479,42955705

579,0.02402,0.02379,12081.87957694,5814.05261618,0.023714,0.023794,2016-06-03,18:02:47,159.93,214.36,42955705

580,0.024,0.02379,12056.88828121,5964.90018446,0.02372,0.0238,2016-06-03,18:02:56,149.132,56.925,42955705

581,0.024,0.02379,12101.58287214,5966.31705446,0.023789,0.0238,2016-06-03,18:03:04,9.573,47.584,42955705

582,0.02398,0.02379,12101.58287214,5990.19190446,0.023789,0.023794,2016-06-03,18:03:12,9.573,63.381,42955705

583,0.02398,0.02378,12091.24565717,5990.94895336,0.023789,0.023794,2016-06-03,18:03:20,9.573,63.381,42955705

584,0.02396,0.02378,12095.08899469,6008.51378336,0.023789,0.023794,2016-06-03,18:03:28,9.573,63.381,42955705

585,0.02396,0.02378,12047.05737169,6008.61378336,0.023789,0.023794,2016-06-03,18:03:36,9.573,63.381,42955705

586,0.02396,0.02378,12091.37746981,5981.75420336,0.023789,0.023794,2016-06-03,18:03:45,9.573,63.381,42955705

587,0.02396,0.02379,12111.31524422,5981.75420336,0.02379,0.023794,2016-06-03,18:03:53,20.144,63.381,42955705

588,0.02396,0.02379,12104.39484543,5981.75420336,0.023794,0.0238,2016-06-03,18:04:01,72.882,47.584,42955705

589,0.02396,0.02379,12095.02101278,5981.75420336,0.023794,0.0238,2016-06-03,18:04:09,72.882,47.584,42955705

590,0.02396,0.02379,12095.02101278,5976.86510336,0.023795,0.0238,2016-06-03,18:04:17,20.144,47.584,42955705

591,0.02396,0.02379,12095.02101278,5976.86510336,0.023795,0.0238,2016-06-03,18:04:26,93.415,47.584,42955705

592,0.02396,0.02379,11697.47104829,5976.86510336,0.023795,0.0238,2016-06-03,18:04:34,93.415,47.584,42955705

593,0.02396,0.02379,12096.36803142,5976.86510336,0.023796,0.0238,2016-06-03,18:04:44,14.023,47.584,42955705

594,0.02395,0.02379,12085.47626536,5766.75573627,0.023796,0.0238,2016-06-03,18:04:52,14.023,47.584,42955705

595,0.02402,0.02379,12040.01840699,5899.72706983,0.023795,0.0238,2016-06-03,18:05:01,73.271,47.584,42955705

596,0.02402,0.02379,12071.34449954,5907.53327276,0.023797,0.0238,2016-06-03,18:05:09,6.235,47.584,42955705

597,0.02402,0.02379,12071.34449954,5907.53327276,0.023797,0.0238,2016-06-03,18:05:17,6.235,47.584,42955705

598,0.024,0.02379,12079.69909145,6100.81270762,0.02379,0.023795,2016-06-03,18:05:26,6.235,73.137,42955705

599,0.024,0.0238,12005.28763149,6100.81270762,0.02369,0.023791,2016-06-03,18:05:34,160.285,186.546,42955705

600,0.024,0.02381,12054.18265207,6099.29528262,0.023701,0.0238,2016-06-03,18:05:42,155.488,47.584,42955705

601,0.02398,0.02381,12074.16443332,6122.04128262,0.02372,0.0238,2016-06-03,18:05:51,73.453,47.584,42955705

602,0.02398,0.02381,12074.16443332,6122.04128262,0.023726,0.0238,2016-06-03,18:05:59,72.936,47.584,42955705

603,0.02396,0.02381,11974.16443332,6286.88804262,0.023727,0.0238,2016-06-03,18:06:07,5.288,47.584,42955705

604,0.02396,0.02381,11974.16443332,6123.63004262,0.023732,0.0238,2016-06-03,18:06:16,1.988,47.584,42955705

605,0.02396,0.02381,11974.16443332,6123.63004262,0.023737,0.0238,2016-06-03,18:06:24,73.764,46.766,42955705

606,0.02394,0.02376,12034.41882343,6116.9181572,0.023805,0.023894,2016-06-03,18:06:32,61.106,42.63,42955705

607,0.02394,0.02378,12080.15094435,6116.9181572,0.023806,0.023887,2016-06-03,18:06:40,0.839,21.789,42955705

608,0.02394,0.02379,11855.18971251,6014.01595245,0.023811,0.023887,2016-06-03,18:06:48,1.988,21.789,42955705

609,0.02394,0.0238,11797.91122202,5760.99105245,0.023822,0.023887,2016-06-03,18:06:57,73.562,21.789,42955705

610,0.02402,0.02382,11573.83212261,5753.28574952,0.023828,0.023893,2016-06-03,18:07:05,72.929,32.524,42955705

611,0.02402,0.02384,11665.35873834,5760.75447467,0.023834,0.023893,2016-06-03,18:07:13,99.63,32.524,42955705

612,0.02402,0.02385,11841.61106147,5765.08321071,0.023844,0.023893,2016-06-03,18:07:21,8.81,32.524,42955705

613,0.02402,0.02385,12032.92988147,5765.08321071,0.023846,0.023893,2016-06-03,18:07:30,8.81,32.524,42955705

614,0.02403,0.02385,12032.44968277,5757.11127024,0.02386,0.02395,2016-06-03,18:07:38,73.198,35.059,42955705

615,0.02403,0.02385,12032.44968277,5757.11127024,0.023846,0.02395,2016-06-03,18:07:46,8.81,35.059,42955705

616,0.02403,0.02388,12077.11009184,5746.59082645,0.023847,0.02395,2016-06-03,18:07:55,445.69,35.059,42955705

617,0.02403,0.02388,12026.36943277,5816.72533879,0.023854,0.02395,2016-06-03,18:08:02,144.292,35.059,42955705

618,0.02403,0.02388,12026.36943277,5816.72533879,0.02386,0.02395,2016-06-03,18:08:10,151.045,35.059,42955705

619,0.02403,0.02388,11841.13086277,5816.72533879,0.023866,0.02395,2016-06-03,18:08:19,156.376,35.059,42955705

620,0.02403,0.02388,12027.09412277,5816.72533879,0.023871,0.02395,2016-06-03,18:08:26,73.008,35.059,42955705

621,0.02403,0.02388,12026.99733845,5816.72533879,0.023871,0.02395,2016-06-03,18:08:34,73.008,35.059,42955705

622,0.02403,0.02388,12026.99733845,5816.72533879,0.023871,0.02395,2016-06-03,18:08:43,73.008,13.297,42955705

623,0.02403,0.02388,12026.99733845,5816.72533879,0.023871,0.02395,2016-06-03,18:08:51,73.008,13.297,42955705

624,0.02403,0.02388,12026.99733845,5816.72533879,0.023871,0.02395,2016-06-03,18:08:59,73.008,25.352,42955705

625,0.02403,0.02388,12026.99733845,5816.72533879,0.023871,0.02395,2016-06-03,18:09:07,73.008,25.352,42955705

626,0.02403,0.02388,11841.03407845,5816.72533879,0.023877,0.02395,2016-06-03,18:09:15,72.752,25.352,42955705

627,0.02403,0.02387,12026.84888575,5816.72533879,0.023878,0.02395,2016-06-03,18:09:24,37.5,13.297,42955705

628,0.02403,0.02386,11599.02213575,5816.72533879,0.023878,0.02395,2016-06-03,18:09:31,37.5,13.297,42955705

629,0.02403,0.02386,12040.38606784,5810.3615281,0.023883,0.02395,2016-06-03,18:09:40,73.324,13.297,42955705

630,0.02403,0.02388,11927.51002695,5749.7446586,0.023884,0.02395,2016-06-03,18:09:48,72.924,13.297,42955705

631,0.02403,0.02388,12037.81122539,5758.1689237,0.023885,0.023998,2016-06-03,18:09:56,15.41,20.489,42955705

632,0.02403,0.02388,11836.5487879,5673.33459937,0.02389,0.024,2016-06-03,18:10:04,72.584,151.214,42955705

633,0.02403,0.02389,12127.73232941,5673.33459937,0.023895,0.023999,2016-06-03,18:10:13,72.7,2.098,42955705

634,0.02403,0.02389,12191.73232941,5673.33459937,0.023895,0.023998,2016-06-03,18:10:21,72.7,2.098,42955705

635,0.02399,0.02389,12032.82632941,5663.26441008,0.023895,0.023999,2016-06-03,18:10:29,72.7,2.098,42955705

636,0.02399,0.02388,11840.88009545,5663.26441008,0.023895,0.023999,2016-06-03,18:10:37,72.7,2.098,42955705

637,0.02399,0.02388,12022.09725064,5663.26441008,0.023895,0.023999,2016-06-03,18:10:46,72.7,23.807,42955705

638,0.02399,0.02388,11990.09725064,5663.26441008,0.023896,0.023999,2016-06-03,18:10:55,44.569,23.807,42955705

639,0.02399,0.02388,11831.22438971,5663.26441008,0.023901,0.024,2016-06-03,18:11:03,72.83,129.475,42955705

640,0.02399,0.02388,12022.41812064,5663.26441008,0.023901,0.024,2016-06-03,18:11:11,72.83,129.475,42955705

641,0.02399,0.02388,11903.43898064,5663.26441008,0.023902,0.024,2016-06-03,18:11:19,44.569,129.475,42955705

642,0.02399,0.02388,11831.22877135,5663.26441008,0.023907,0.024,2016-06-03,18:11:27,72.614,129.475,42955705

643,0.02399,0.02386,11990.59911556,5663.26441008,0.023913,0.023978,2016-06-03,18:11:35,73.01,17.969,42955705

644,0.02399,0.02387,12025.94911556,5663.26441008,0.023908,0.024,2016-06-03,18:11:43,23.61,129.475,42955705

645,0.02399,0.02386,12038.7982205,5652.78170095,0.023908,0.024,2016-06-03,18:11:51,23.61,151.161,42955705

646,0.02399,0.02386,12022.85030704,5652.78170095,0.023913,0.024,2016-06-03,18:12:00,73.119,151.161,42955705

647,0.02399,0.02386,12022.85030704,5652.78170095,0.023913,0.024,2016-06-03,18:12:08,73.119,151.161,42955705

648,0.02399,0.02386,12022.85030704,5652.78170095,0.023858,0.024,2016-06-03,18:12:16,72.954,151.161,42955705

649,0.02399,0.02386,12022.88582189,5652.78170095,0.023876,0.024,2016-06-03,18:12:24,72.785,151.161,42955705

650,0.02399,0.02388,11832.69209096,5652.78170095,0.023887,0.024,2016-06-03,18:12:31,72.971,151.161,42955705

651,0.02399,0.02388,11832.69209096,5652.78170095,0.023887,0.024,2016-06-03,18:12:40,72.971,151.161,42955705

652,0.02399,0.02388,12028.75186249,5661.26201992,0.023887,0.024,2016-06-03,18:12:48,72.971,151.161,42955705

653,0.02399,0.02388,12027.75046156,5661.26201992,0.023893,0.024,2016-06-03,18:12:56,72.695,151.161,42955705

654,0.02399,0.02388,12023.57113991,5638.76054044,0.023893,0.024,2016-06-03,18:13:04,72.695,151.161,42955705

655,0.02399,0.02388,11832.65289991,5658.70552479,0.023894,0.024,2016-06-03,18:13:11,2,151.161,42955705

656,0.02399,0.02388,12023.57254084,5652.80214299,0.023894,0.024,2016-06-03,18:13:19,44.447,151.161,42955705

657,0.02399,0.02388,11831.65289991,5652.80214299,0.0239,0.024,2016-06-03,18:13:27,1,151.161,42955705

658,0.02399,0.02388,12023.31075084,5652.80214299,0.023905,0.024,2016-06-03,18:13:35,73.125,151.161,42955705

659,0.02399,0.02388,12023.32046831,5652.90214299,0.023905,0.023999,2016-06-03,18:13:43,73.125,40.245,42955705

660,0.02399,0.02388,12023.32046831,5652.90214299,0.023905,0.023998,2016-06-03,18:13:52,73.125,63.191,42955705

661,0.02399,0.02388,12126.00467323,5652.90214299,0.023876,0.023998,2016-06-03,18:14:00,72.549,21.729,42955705

662,0.02399,0.02388,11953.4468223,5652.80214299,0.023877,0.023998,2016-06-03,18:14:08,79.687,21.729,42955705

663,0.02399,0.02386,12016.59698323,5652.90214299,0.023882,0.023999,2016-06-03,18:14:16,73.17,46.085,42955705

664,0.02399,0.02386,12016.59398846,5652.90214299,0.023882,0.023999,2016-06-03,18:14:25,73.17,46.085,42955705

665,0.02399,0.02387,11799.35541846,5652.90214299,0.023882,0.023999,2016-06-03,18:14:33,109.387,46.085,42955705

666,0.02399,0.02387,12016.99591846,5652.90214299,0.023893,0.023999,2016-06-03,18:14:41,72.753,46.085,42955705

667,0.02399,0.02387,12016.99591846,5652.90214299,0.023893,0.023999,2016-06-03,18:14:48,72.753,46.085,42955705

668,0.02399,0.02387,11984.99591846,5652.90214299,0.023899,0.023999,2016-06-03,18:14:56,72.978,46.085,42955705

669,0.02399,0.02387,11618.09893533,5652.90214299,0.023899,0.023999,2016-06-03,18:15:05,72.978,21.729,42955705

670,0.02399,0.02387,12016.99591846,5669.10238361,0.023905,0.023999,2016-06-03,18:15:13,72.703,21.729,42955705

671,0.02399,0.02387,11618.01841533,5669.10238361,0.023905,0.023998,2016-06-03,18:15:21,72.703,41.463,42955705

672,0.02399,0.02387,12016.59398846,5669.10238361,0.023877,0.023998,2016-06-03,18:15:28,46.859,77.214,42955705

673,0.02399,0.02386,12016.59398846,5669.10238361,0.023876,0.023998,2016-06-03,18:15:36,72.798,77.214,42955705

674,0.02399,0.02386,12016.59398846,5669.10238361,0.023877,0.023998,2016-06-03,18:15:44,43.462,77.214,42955705

675,0.02399,0.02386,12016.59398846,5725.27109119,0.023882,0.023996,2016-06-03,18:15:53,73.256,41.463,42955705

676,0.02399,0.02386,12016.59398846,5737.07301232,0.023882,0.023939,2016-06-03,18:16:02,73.256,41.463,42955705

677,0.02399,0.02386,11617.69700533,5818.10694995,0.023889,0.023958,2016-06-03,18:16:13,43.462,21.782,42955705

678,0.02399,0.02386,11617.69700533,5818.10694995,0.023894,0.023958,2016-06-03,18:16:21,72.978,21.782,42955705

679,0.02399,0.02386,11617.73389059,5818.10694995,0.023894,0.023957,2016-06-03,18:16:29,72.978,41.463,42955705

680,0.02399,0.02386,11831.39230372,5818.10694995,0.023895,0.023957,2016-06-03,18:16:36,43.462,77.765,42955705

681,0.02399,0.02386,11953.43642372,5818.10694995,0.0239,0.023956,2016-06-03,18:16:44,73.082,41.463,42955705

682,0.02403,0.02386,11617.73389059,5817.97803924,0.023876,0.023998,2016-06-03,18:16:53,73.185,41.463,42955705

683,0.02403,0.02386,11617.73389059,5817.97803924,0.023876,0.023998,2016-06-03,18:17:02,73.185,77.758,42955705

684,0.02403,0.02386,11617.73389059,5817.97803924,0.023877,0.023997,2016-06-03,18:17:10,43.462,24.336,42955705

685,0.02403,0.02386,11617.73389059,5817.97803924,0.023876,0.023997,2016-06-03,18:17:18,73.185,60.631,42955705

686,0.02403,0.02386,11617.73389059,5817.97803924,0.023882,0.023996,2016-06-03,18:17:26,72.792,41.463,42955705

687,0.02403,0.02386,11617.73389059,5817.97803924,0.023871,0.023897,2016-06-03,18:17:34,15.61,32.999,42955705

688,0.02403,0.02386,11754.79771279,5817.87803924,0.023872,0.023995,2016-06-03,18:17:43,39.442,41.463,42955705

689,0.02403,0.02388,11618.53944059,5817.97803924,0.023876,0.023953,2016-06-03,18:17:52,73.049,21.79,42955705

690,0.02403,0.02388,12008.53535372,5817.97803924,0.023887,0.023953,2016-06-03,18:18:02,73.105,21.79,42955705

691,0.02403,0.02387,11577.62037059,5819.38356431,0.023887,0.023953,2016-06-03,18:18:10,73.105,21.79,42955705

692,0.02388,0.02387,11931.9258006,5667.77464653,0.023888,0.023953,2016-06-03,18:18:19,36.862,21.79,42955705

693,0.02403,0.02389,12015.77407716,5767.1843586,0.023898,0.023953,2016-06-03,18:18:27,73.227,21.79,42955705

694,0.02403,0.02389,11618.27407715,5767.1843586,0.023881,0.023953,2016-06-03,18:18:35,1.91,21.79,42955705

