obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_time,k_bid_vol,k_ask_vol,uc_trans
217,0.0245,0.02438,6457.520999130002,6335.863827849999,0.02442,0.024523,2016-06-10 12:56:05,60.393,189.64,211000.0
218,0.0245,0.02439,6358.95384314,6202.216647849999,0.024474,0.0246,2016-06-10 12:56:14,54.97,96.46,211000.0
219,0.0245,0.02439,6381.350203830001,6327.245659079999,0.024484,0.0246,2016-06-10 12:56:22,4.032,96.46,211000.0
220,0.0245,0.02441,6380.005816680001,6331.058552279998,0.024495,0.0246,2016-06-10 12:56:31,69.97,96.46,211000.0
221,0.0245,0.02441,6448.891876680002,6331.058552279998,0.024496,0.0246,2016-06-10 12:56:39,54.97,96.46,211000.0
222,0.0245,0.02442,6445.53695168,6331.058552279998,0.024502,0.0246,2016-06-10 12:56:48,54.97,96.46,211000.0
223,0.0245,0.02443,6445.8281247700015,6331.058552279998,0.024512,0.0246,2016-06-10 12:56:57,69.93,96.46,211000.0
224,0.0245,0.02442,6445.88267477,6193.306372279999,0.024512,0.024564,2016-06-10 12:57:07,69.93,186.45,211000.0
225,0.0245,0.02442,6445.88267477,6330.010119079999,0.024512,0.0246,2016-06-10 12:57:16,59.93,96.46,211000.0
226,0.0245,0.02442,6445.88267477,6330.010119079999,0.024512,0.0246,2016-06-10 12:57:26,59.93,96.46,211000.0
227,0.0245,0.02442,6445.88267477,6330.010119079999,0.024512,0.0246,2016-06-10 12:57:34,59.93,96.46,211000.0
228,0.0245,0.02442,6445.88267477,6330.010119079999,0.024512,0.02456,2016-06-10 12:57:43,59.93,177.48,211000.0
229,0.0245,0.02442,6445.88267477,6330.010119079999,0.024512,0.0246,2016-06-10 12:57:52,59.93,96.46,211000.0
230,0.0245,0.02442,6445.88267477,6330.010119079999,0.024512,0.02456,2016-06-10 12:58:03,59.93,179.0,211000.0
231,0.0245,0.02442,6445.88267477,6330.010119079999,0.024512,0.02456,2016-06-10 12:58:11,59.93,179.0,211000.0
232,0.0245,0.02442,6445.88267477,6193.306372279999,0.024512,0.02456,2016-06-10 12:58:20,59.93,179.0,211000.0
233,0.0245,0.02442,6445.516979860002,6331.058552279998,0.024512,0.02456,2016-06-10 12:58:29,59.93,179.0,211000.0
234,0.0245,0.02442,6403.990919860002,6331.058552279998,0.024512,0.0246,2016-06-10 12:58:38,59.93,96.46,211000.0
235,0.0245,0.02444,6467.002539860001,6328.585513469999,0.024512,0.0246,2016-06-10 12:58:46,59.93,96.46,211000.0
236,0.0245,0.02444,6467.085279750001,6329.509072789999,0.024512,0.0246,2016-06-10 12:58:57,59.93,96.46,211000.0
237,0.0245,0.02444,6467.085279750001,6329.509072789999,0.024512,0.0246,2016-06-10 12:59:06,59.93,96.46,211000.0
238,0.0245,0.02444,6475.14407853,6278.59759391,0.024512,0.024563,2016-06-10 12:59:15,59.93,179.52,211000.0
239,0.0245,0.02444,6475.14407853,6278.59759391,0.024512,0.0246,2016-06-10 12:59:23,59.93,96.46,211000.0
240,0.0245,0.02444,6475.14407853,6278.59759391,0.024512,0.0246,2016-06-10 12:59:31,59.93,96.46,211000.0
241,0.0245,0.02444,6450.544078530002,6278.59759391,0.02452,0.0246,2016-06-10 12:59:41,3.185,96.46,211000.0
242,0.0245,0.02444,6607.669468530001,6278.59759391,0.02452,0.0246,2016-06-10 13:00:00,3.185,96.46,211000.0
243,0.0245,0.02444,6608.12812711,6278.59759391,0.024512,0.0246,2016-06-10 13:00:08,59.93,96.46,211000.0
244,0.0245,0.02444,6474.01335024,6278.59759391,0.024512,0.0246,2016-06-10 13:00:17,59.93,96.46,211000.0
245,0.0245,0.02444,6407.35999024,6278.59759391,0.024512,0.0246,2016-06-10 13:00:26,59.93,96.46,211000.0
246,0.0245,0.02444,6473.458760240001,6278.59759391,0.024512,0.0246,2016-06-10 13:00:34,59.93,96.46,211000.0
247,0.0245,0.02444,6473.958760240001,6278.59759391,0.024512,0.0246,2016-06-10 13:00:43,59.93,96.46,211000.0
248,0.0245,0.02444,6473.958760240001,6278.59759391,0.024512,0.0246,2016-06-10 13:00:51,59.93,96.46,211000.0
249,0.0245,0.02444,6469.25876024,6235.502593909999,0.024512,0.024632,2016-06-10 13:00:59,59.93,146.78,211000.0
250,0.0245,0.02444,6433.958760240001,6287.442753359999,0.024512,0.024631,2016-06-10 13:01:08,59.93,19.98,211000.0
251,0.0245,0.02444,6473.958760240001,6283.976017219999,0.024512,0.02463,2016-06-10 13:01:17,58.931,154.777,211000.0
252,0.0245,0.02444,6473.958760240001,6283.976017219999,0.024512,0.024628,2016-06-10 13:01:25,58.931,160.641,211000.0
253,0.0245,0.02444,6473.958760240001,6283.976017219999,0.024512,0.024626,2016-06-10 13:01:35,58.931,167.393,211000.0
254,0.0245,0.02444,6473.958760240001,6283.976017219999,0.024512,0.024626,2016-06-10 13:01:44,58.931,167.393,211000.0
255,0.0245,0.02444,6473.958760240001,6283.976017219999,0.024512,0.024626,2016-06-10 13:01:52,58.931,167.393,211000.0
256,0.0245,0.02444,6473.958760240001,6283.976017219999,0.024512,0.024626,2016-06-10 13:02:01,58.931,167.393,211000.0
257,0.0245,0.02444,6473.958760240001,6283.976017219999,0.024512,0.024626,2016-06-10 13:02:10,58.931,167.393,211000.0
258,0.0245,0.02444,6474.458760240001,6283.976017219999,0.024512,0.024626,2016-06-10 13:02:20,58.931,167.393,211000.0
259,0.0245,0.02444,6474.458760240001,6283.976017219999,0.024512,0.024624,2016-06-10 13:02:29,58.931,138.073,211000.0
260,0.0245,0.02444,6474.458760240001,6283.976017219999,0.024512,0.024622,2016-06-10 13:02:38,58.931,157.975,211000.0
261,0.0245,0.02444,6429.758760240002,6283.976017219999,0.024512,0.02462,2016-06-10 13:02:47,58.931,167.571,211000.0
262,0.0245,0.02444,6473.56816945,6283.976017219999,0.024512,0.024618,2016-06-10 13:02:57,58.931,139.139,211000.0
263,0.0245,0.02445,6473.45748223,6283.976017219999,0.024512,0.024618,2016-06-10 13:03:06,58.931,139.139,211000.0
264,0.0245,0.02446,6438.344323820002,6283.976017219999,0.024512,0.024618,2016-06-10 13:03:15,58.931,139.139,211000.0
265,0.0245,0.02446,6477.563606700001,6283.976017219999,0.024512,0.024618,2016-06-10 13:03:23,58.931,139.139,211000.0
266,0.0245,0.02446,6782.039132950002,6244.398066729999,0.024512,0.024594,2016-06-10 13:03:32,58.931,160.818,211000.0
267,0.0245,0.02446,6529.650417210001,6285.17121022,0.024512,0.024594,2016-06-10 13:03:42,58.931,160.818,211000.0
268,0.0245,0.02445,6536.088129580001,6285.17121022,0.024512,0.024517,2016-06-10 13:03:51,58.931,168.17,211000.0
269,0.0245,0.02445,6680.27888292,6248.367463419999,0.024473,0.024558,2016-06-10 13:03:59,72.828,10.64,211000.0
270,0.0245,0.02445,6685.864101360001,6283.74660461,0.024479,0.024558,2016-06-10 13:04:09,54.97,10.64,211000.0
271,0.0245,0.02445,6685.864101360001,6242.411210219999,0.024494,0.024558,2016-06-10 13:04:18,70.59,10.64,211000.0
272,0.0245,0.02445,6641.66410136,6285.17121022,0.024495,0.024558,2016-06-10 13:04:27,54.97,10.64,211000.0
273,0.0245,0.02445,6685.75410136,6285.17121022,0.024506,0.024558,2016-06-10 13:04:36,70.202,10.64,211000.0
274,0.0245,0.02445,6685.75410136,6285.17121022,0.024506,0.024558,2016-06-10 13:04:45,70.202,10.64,211000.0
275,0.0245,0.0244,6685.86478858,6331.18137134,0.024506,0.024558,2016-06-10 13:04:54,70.202,10.64,211000.0
276,0.0245,0.02441,6564.319508580002,6331.18137134,0.024506,0.024558,2016-06-10 13:05:02,70.202,10.64,211000.0
277,0.0245,0.02441,6564.319508580002,6285.17121022,0.024506,0.024558,2016-06-10 13:05:11,70.202,10.64,211000.0
278,0.0245,0.02441,6564.319508580002,6285.17121022,0.024506,0.024558,2016-06-10 13:05:20,70.202,10.64,211000.0
279,0.0245,0.02441,6513.710308310001,6147.4190302199995,0.024506,0.024558,2016-06-10 13:05:28,70.202,10.64,211000.0
280,0.0245,0.02441,6557.872165280001,6282.40675022,0.024506,0.024558,2016-06-10 13:05:38,70.202,10.64,211000.0
281,0.02449,0.02441,6557.872165280001,6282.40675022,0.024506,0.024558,2016-06-10 13:05:46,70.202,10.64,211000.0
282,0.02449,0.02441,6557.872165280001,6282.40675022,0.024506,0.024558,2016-06-10 13:05:55,70.202,10.64,211000.0
283,0.02449,0.02441,6513.672165280001,6282.070310219999,0.024506,0.024558,2016-06-10 13:06:03,70.202,10.64,211000.0
284,0.02449,0.02441,6553.172165280001,6282.70675022,0.024506,0.024558,2016-06-10 13:06:11,70.202,10.64,211000.0
285,0.02449,0.02441,6557.872165280001,6242.80675022,0.024506,0.024558,2016-06-10 13:06:20,70.202,10.64,211000.0
286,0.02449,0.02441,6557.872165280001,6238.80293886,0.024506,0.024559,2016-06-10 13:06:28,70.202,19.58,211000.0
287,0.02449,0.02441,6984.18664666,6098.36217342,0.024512,0.024618,2016-06-10 13:06:37,70.263,190.039,211000.0
288,0.02449,0.02441,6944.186646660002,6274.965920219999,0.024512,0.024618,2016-06-10 13:06:45,70.263,170.059,211000.0
289,0.02449,0.02441,6948.368976660002,6274.965920219999,0.024513,0.024618,2016-06-10 13:06:54,334.79,170.059,211000.0
290,0.02449,0.02441,6984.049666660001,6274.965920219999,0.024518,0.024616,2016-06-10 13:07:03,69.991,172.369,211000.0
291,0.02449,0.02441,6984.049666660001,6274.965920219999,0.024506,0.024614,2016-06-10 13:07:13,69.929,171.303,211000.0
292,0.02449,0.02441,6984.049666660001,6274.965920219999,0.024519,0.024614,2016-06-10 13:07:22,158.17,171.303,211000.0
293,0.02449,0.02442,6580.58328092,6274.965920219999,0.024559,0.024614,2016-06-10 13:07:31,7.358,171.303,211000.0
294,0.02449,0.02443,6572.15873986,6274.965920219999,0.024506,0.024559,2016-06-10 13:07:40,69.929,10.602,211000.0
295,0.02449,0.02443,6572.15873986,6274.965920219999,0.024506,0.024559,2016-06-10 13:07:49,69.929,10.602,211000.0
296,0.02449,0.02443,6982.0466481,6274.965920219999,0.024512,0.024559,2016-06-10 13:07:58,70.45,10.602,211000.0
297,0.02449,0.02443,6982.0466481,6275.0659202199995,0.024512,0.024559,2016-06-10 13:08:07,70.45,10.602,211000.0
298,0.02449,0.02443,6982.0466481,6276.114353419999,0.024512,0.024559,2016-06-10 13:08:16,70.45,10.602,211000.0
299,0.02449,0.02443,6982.0466481,6276.114353419999,0.024512,0.024559,2016-06-10 13:08:25,70.45,252.067,211000.0
300,0.02449,0.02443,6982.0466481,6276.114353419999,0.024512,0.024559,2016-06-10 13:08:34,70.45,252.067,211000.0
301,0.02449,0.02443,6982.0466481,6276.114353419999,0.024512,0.024559,2016-06-10 13:08:42,70.45,252.067,211000.0
302,0.02449,0.02443,6982.0466481,6276.114353419999,0.024512,0.024559,2016-06-10 13:08:52,70.45,252.067,211000.0
303,0.02449,0.02443,6982.0466481,6276.114353419999,0.024523,0.024559,2016-06-10 13:09:02,70.534,252.067,211000.0
304,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:09:12,70.111,252.067,211000.0
305,0.02449,0.02443,6982.0466481,6277.746314609999,0.024511,0.024559,2016-06-10 13:09:21,70.111,252.067,211000.0
306,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:09:30,70.111,252.067,211000.0
307,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:09:39,70.111,252.067,211000.0
308,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:09:47,70.111,252.067,211000.0
309,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:09:55,70.111,252.067,211000.0
310,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:10:03,70.111,252.067,211000.0
311,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:10:12,70.111,252.067,211000.0
312,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:10:21,70.111,252.067,211000.0
313,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:10:31,70.111,252.067,211000.0
314,0.02449,0.02443,6982.0466481,6276.114353419999,0.024511,0.024559,2016-06-10 13:10:40,70.111,252.067,211000.0
315,0.02449,0.02443,6982.0466481,6276.114353419999,0.024519,0.024559,2016-06-10 13:10:49,70.454,252.067,211000.0
316,0.02449,0.02443,6981.8128481,6276.114353419999,0.024519,0.024559,2016-06-10 13:10:59,70.454,252.067,211000.0
317,0.02449,0.02443,6981.8128481,6276.114353419999,0.024506,0.024559,2016-06-10 13:11:08,70.458,252.067,211000.0
318,0.02449,0.02443,6981.8128481,6276.114353419999,0.024511,0.024559,2016-06-10 13:11:18,70.059,252.067,211000.0
319,0.02449,0.02443,6981.8128481,6276.114353419999,0.024511,0.024559,2016-06-10 13:11:27,70.059,252.067,211000.0
320,0.02449,0.02443,6981.8128481,6276.114353419999,0.024511,0.024559,2016-06-10 13:11:35,70.059,252.067,211000.0
321,0.02449,0.02443,6981.8128481,6276.114353419999,0.024511,0.024559,2016-06-10 13:11:43,70.059,252.067,211000.0
322,0.02449,0.02443,6981.8128481,6276.114353419999,0.024511,0.024559,2016-06-10 13:11:52,70.059,252.067,211000.0
323,0.02449,0.02443,6981.8128481,6276.114353419999,0.024511,0.024559,2016-06-10 13:12:00,70.059,252.067,211000.0
324,0.02449,0.02443,6981.8128481,6276.114353419999,0.024511,0.024559,2016-06-10 13:12:09,70.059,252.067,211000.0
325,0.02449,0.02443,6572.606348700001,6276.114353419999,0.024511,0.024559,2016-06-10 13:12:18,70.059,252.067,211000.0
326,0.02449,0.02443,6910.314186030002,6276.114353419999,0.024511,0.024559,2016-06-10 13:12:26,70.059,252.067,211000.0
327,0.02449,0.02443,6915.014186030001,6275.0659202199995,0.024511,0.024559,2016-06-10 13:12:35,70.059,252.067,211000.0
328,0.02449,0.02443,6572.56321029,6275.0659202199995,0.024511,0.024559,2016-06-10 13:12:43,70.059,252.067,211000.0
329,0.02449,0.02443,6572.56321029,6237.21374022,0.024511,0.024559,2016-06-10 13:12:51,70.059,252.067,211000.0
330,0.02449,0.02443,6572.56321029,6275.0659202199995,0.024511,0.024559,2016-06-10 13:12:59,70.059,252.067,211000.0
331,0.02449,0.02443,6572.56321029,6275.0659202199995,0.024511,0.024559,2016-06-10 13:13:08,70.059,252.067,211000.0
332,0.02449,0.02443,6572.56321029,6275.0659202199995,0.024511,0.024559,2016-06-10 13:13:16,70.059,252.067,211000.0
333,0.02449,0.02443,6572.56321029,6275.0659202199995,0.024511,0.024559,2016-06-10 13:13:24,70.059,252.067,211000.0
334,0.02449,0.02443,6572.56321029,6140.178000219999,0.024511,0.024559,2016-06-10 13:13:32,70.059,252.067,211000.0
335,0.02449,0.02443,6572.56321029,6275.0659202199995,0.024511,0.024559,2016-06-10 13:13:40,70.059,241.465,211000.0
336,0.02449,0.02443,6572.56321029,6275.0659202199995,0.024511,0.024559,2016-06-10 13:13:48,70.059,241.465,211000.0
337,0.02449,0.02443,6505.856686630001,6275.0659202199995,0.024511,0.024558,2016-06-10 13:13:56,70.059,3.41,211000.0
338,0.02449,0.02443,6551.186503110001,6176.2143534199995,0.024511,0.024558,2016-06-10 13:14:05,70.059,3.41,211000.0
339,0.02449,0.02444,6551.194636350001,6276.114353419999,0.024511,0.024558,2016-06-10 13:14:14,70.059,3.41,211000.0
340,0.02449,0.02444,6535.062893940001,6279.465491399999,0.024511,0.024558,2016-06-10 13:14:22,68.867,3.41,211000.0
341,0.02449,0.02437,6943.252008370002,6279.465491399999,0.024501,0.024556,2016-06-10 13:14:31,29.284,5.62,211000.0
342,0.02449,0.02434,6940.291008860002,6399.999347729999,0.024401,0.024467,2016-06-10 13:14:39,2.219,29.29,211000.0
343,0.02449,0.02435,6938.353745780001,6317.09995334,0.024401,0.024467,2016-06-10 13:14:47,2.219,29.29,211000.0
344,0.02449,0.02436,6942.302085000001,6141.701206539999,0.024405,0.024444,2016-06-10 13:14:56,70.863,160.06,211000.0
345,0.02449,0.02438,6855.468779260002,6275.348386539999,0.024407,0.024444,2016-06-10 13:15:05,30.794,160.06,211000.0
346,0.02449,0.02438,6943.435061680002,6279.453386539999,0.024408,0.024444,2016-06-10 13:15:14,2.219,160.06,211000.0
347,0.02449,0.0244,6943.014904290001,6279.453386539999,0.02441,0.024444,2016-06-10 13:15:23,2.219,160.06,211000.0
348,0.02449,0.02439,6939.134310200001,6274.29995334,0.02441,0.024444,2016-06-10 13:15:32,2.219,160.06,211000.0
349,0.02449,0.02439,6938.741216380002,6274.29995334,0.024412,0.024444,2016-06-10 13:15:41,2.219,157.552,211000.0
350,0.02448,0.02435,7224.9713769300015,6274.878150439999,0.0244,0.02441,2016-06-10 13:15:49,0.5,34.5,211000.0
351,0.02449,0.02434,6944.741142330002,6134.576990679999,0.0244,0.024406,2016-06-10 13:15:58,0.5,136.579,211000.0
352,0.02449,0.02434,6516.485584030001,6283.67036606,0.024396,0.024406,2016-06-10 13:16:06,51.132,136.579,211000.0
353,0.02448,0.02434,6516.485584030001,6283.67036606,0.024396,0.024497,2016-06-10 13:16:16,51.132,3.68,211000.0
354,0.02447,0.02434,6519.552508760002,6144.86975286,0.024365,0.024395,2016-06-10 13:16:24,51.197,213.17,211000.0
355,0.02448,0.02434,6518.66091004,6240.575366059999,0.024366,0.024395,2016-06-10 13:16:33,1.67,213.17,211000.0
356,0.02448,0.02434,6852.772379240001,6262.733241689999,0.024367,0.024395,2016-06-10 13:16:44,51.193,213.17,211000.0
357,0.02446,0.02434,6881.749809180001,6257.57980849,0.024378,0.024497,2016-06-10 13:16:53,51.169,3.68,211000.0
358,0.02446,0.02434,6881.749809590001,6231.379690059999,0.024384,0.02451,2016-06-10 13:17:02,51.157,12.309,211000.0
359,0.02449,0.02435,7214.017245770001,6256.681770329999,0.024385,0.024549,2016-06-10 13:17:12,84.869,143.759,211000.0
360,0.02449,0.02435,7244.544436800001,6256.681770329999,0.024413,0.024549,2016-06-10 13:17:21,70.08,143.759,211000.0
361,0.02449,0.02435,7214.357931280001,6256.681770329999,0.024391,0.024549,2016-06-10 13:17:29,70.734,143.759,211000.0
362,0.02449,0.02434,7281.1756012900005,6258.57677033,0.024402,0.024549,2016-06-10 13:17:38,70.359,164.774,211000.0
363,0.02449,0.02434,7054.878432290001,6258.57677033,0.024409,0.024549,2016-06-10 13:17:46,70.685,164.774,211000.0
364,0.02449,0.02434,7304.378432470001,6258.57677033,0.024395,0.024549,2016-06-10 13:17:55,4.289,164.774,211000.0
365,0.02449,0.02434,7304.378432470001,6258.57677033,0.024424,0.024549,2016-06-10 13:18:05,70.355,164.774,211000.0
366,0.02449,0.02434,7304.378432470001,6258.57677033,0.024429,0.024549,2016-06-10 13:18:14,70.485,164.774,211000.0
367,0.02449,0.02434,7304.378432310001,6258.57677033,0.024395,0.024549,2016-06-10 13:18:23,25.32,164.774,211000.0
368,0.02449,0.02434,7304.378432400001,6258.57677033,0.024405,0.024549,2016-06-10 13:18:31,70.249,164.774,211000.0
369,0.02449,0.02434,7304.378432310001,6258.57677033,0.024395,0.024549,2016-06-10 13:18:40,25.317,164.774,211000.0
370,0.02449,0.02434,7140.390379440001,6270.915980069999,0.024405,0.024549,2016-06-10 13:18:48,70.58,164.774,211000.0
371,0.02449,0.02434,7004.10509838,6269.87965177,0.024395,0.024549,2016-06-10 13:18:56,25.317,164.774,211000.0
372,0.02449,0.02434,7004.600515100001,6269.87965177,0.024395,0.024549,2016-06-10 13:19:05,4.289,164.774,211000.0
373,0.02449,0.02434,7006.6726795800005,6290.5435580799995,0.0244,0.024547,2016-06-10 13:19:14,70.251,175.568,211000.0
374,0.02448,0.02434,7006.67268003,6290.5435580799995,0.024405,0.024539,2016-06-10 13:19:24,70.24,165.794,211000.0
375,0.02448,0.02434,7006.672679660001,6290.5435580799995,0.024395,0.024537,2016-06-10 13:19:33,4.289,172.547,211000.0
376,0.02448,0.02434,7030.30919163,6291.641112319999,0.024395,0.024529,2016-06-10 13:19:42,25.331,146.425,211000.0
377,0.02448,0.02434,6915.767022760001,6289.268973509999,0.0244,0.024527,2016-06-10 13:19:50,70.757,168.993,211000.0
378,0.02448,0.02434,7013.881933550001,6289.268973509999,0.024395,0.024527,2016-06-10 13:19:59,25.331,168.993,211000.0
379,0.02448,0.02434,7013.881933160001,6291.641112319999,0.024415,0.024525,2016-06-10 13:20:08,70.643,151.223,211000.0
380,0.02447,0.02434,6947.2419344300015,6288.916112319999,0.02442,0.024518,2016-06-10 13:20:19,70.374,20.74,211000.0
381,0.02446,0.02434,6983.2649533,6288.916112319999,0.024411,0.024498,2016-06-10 13:20:27,70.265,5.4,211000.0
382,0.02446,0.02434,6870.9988811600015,6195.20198379,0.024395,0.024497,2016-06-10 13:20:37,4.289,33.377,211000.0
383,0.02446,0.02434,6572.12869238,6267.6040640599995,0.024395,0.024486,2016-06-10 13:20:45,4.289,70.297,211000.0
384,0.02444,0.02434,6572.13337329,6323.003164059999,0.024395,0.024483,2016-06-10 13:20:53,9.993,157.62,211000.0
385,0.02444,0.02434,6572.27880355,6322.858813879999,0.024395,0.02447,2016-06-10 13:21:02,9.993,12.336,211000.0
386,0.02444,0.02434,6572.27880349,6322.858813879999,0.024395,0.024464,2016-06-10 13:21:11,9.993,70.575,211000.0
387,0.02444,0.02434,6571.21330096,6322.858813879999,0.024395,0.024458,2016-06-10 13:21:19,4.289,70.225,211000.0
388,0.02444,0.02434,6572.29840668,6246.01609882,0.024361,0.024447,2016-06-10 13:21:30,70.715,70.456,211000.0
389,0.02447,0.02433,6971.403847400001,6227.98816793,0.024362,0.024447,2016-06-10 13:21:38,5.909,70.456,211000.0
390,0.02447,0.02433,7000.154381100001,6227.98816793,0.024362,0.024447,2016-06-10 13:21:47,5.909,70.456,211000.0
391,0.02447,0.02433,6962.724731900002,6227.98816793,0.024363,0.024447,2016-06-10 13:21:56,51.201,70.456,211000.0
