obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_date,k_time,k_bid_vol,k_ask_vol,uc_trans
675,0.02407,0.02395,7737.860419,8304.01822299,0.023925,0.024007,2016-06-04,19:16:59,72.391,98.488,129931819

676,0.02407,0.02395,7737.860419,8304.01822299,0.023925,0.024007,2016-06-04,19:17:08,72.391,98.488,129931819

677,0.02407,0.02395,8147.96773271,8304.01822299,0.023936,0.024007,2016-06-04,19:17:16,72.252,98.488,129931819

678,0.02407,0.02395,7737.860419,8304.01822299,0.023913,0.024007,2016-06-04,19:17:24,72.39,98.488,129931819

679,0.02407,0.02395,7737.860419,8304.01822299,0.023919,0.024007,2016-06-04,19:17:34,72.523,98.488,129931819

680,0.02407,0.02395,7737.860419,8304.01822299,0.023919,0.024007,2016-06-04,19:17:43,72.523,98.488,129931819

681,0.02407,0.02395,8147.96773271,8304.01822299,0.023919,0.024007,2016-06-04,19:17:51,72.523,98.488,129931819

682,0.02407,0.02395,7737.860419,8304.01822299,0.02392,0.024007,2016-06-04,19:17:59,90,98.488,129931819

683,0.02407,0.02395,7737.860419,8304.01822299,0.023925,0.024007,2016-06-04,19:18:07,71.649,98.488,129931819

684,0.02407,0.02395,7737.860419,8304.01822299,0.023925,0.024007,2016-06-04,19:18:15,71.649,98.488,129931819

685,0.02407,0.02395,7737.860419,8304.01822299,0.023925,0.024007,2016-06-04,19:18:24,71.649,98.488,129931819

686,0.02407,0.02395,8147.96773271,8304.01822299,0.023925,0.024007,2016-06-04,19:18:32,71.649,98.488,129931819

687,0.02407,0.02395,7737.860419,8304.01822299,0.023931,0.024007,2016-06-04,19:18:40,72.474,98.488,129931819

688,0.02407,0.02395,7737.860419,8304.01822299,0.023931,0.024007,2016-06-04,19:18:48,72.474,98.488,129931819

689,0.02407,0.02395,7737.860419,8304.01822299,0.023932,0.024007,2016-06-04,19:18:57,90,98.488,129931819

690,0.02407,0.02395,7703.20872063,8304.01822299,0.023937,0.024007,2016-06-04,19:19:05,72.537,98.488,129931819

691,0.02407,0.02395,8147.96773271,8304.01822299,0.023937,0.024007,2016-06-04,19:19:13,72.537,98.488,129931819

692,0.02407,0.02395,7737.860419,8304.01822299,0.023913,0.024007,2016-06-04,19:19:22,72.465,72.459,129931819

693,0.02407,0.02395,7705.860419,8197.41922299,0.023914,0.023973,2016-06-04,19:19:30,90,72.759,129931819

694,0.02407,0.02395,7746.5119568,8197.41922299,0.023919,0.023973,2016-06-04,19:19:38,72.486,72.759,129931819

695,0.02406,0.02395,8004.18840051,8157.70922299,0.023919,0.023973,2016-06-04,19:19:47,72.486,72.759,129931819

696,0.02407,0.02395,8553.0035231,8439.93175249,0.023919,0.023958,2016-06-04,19:19:55,72.486,21.657,129931819

697,0.02407,0.02395,8560.80148428,8278.16818781,0.02392,0.023953,2016-06-04,19:20:04,90,55.626,129931819

698,0.02407,0.02395,8116.79290201,8293.59779347,0.023925,0.02401,2016-06-04,19:20:12,72.411,3.298,129931819

699,0.02406,0.02395,7659.50903875,8139.57243807,0.023925,0.023997,2016-06-04,19:20:21,72.411,94.431,129931819

700,0.02406,0.02392,7722.5987867,8139.57243807,0.023935,0.023997,2016-06-04,19:20:29,72.653,94.431,129931819

701,0.02406,0.02392,7722.5987867,8139.57243807,0.023935,0.023997,2016-06-04,19:20:38,72.653,94.431,129931819

702,0.02406,0.02395,7696.83703875,8139.57243807,0.023935,0.023997,2016-06-04,19:20:46,72.653,94.431,129931819

703,0.02406,0.02392,7721.97320302,8139.57243807,0.02394,0.023997,2016-06-04,19:20:55,190,94.431,129931819

704,0.02406,0.02392,8132.08051673,8128.49366699,0.023945,0.023997,2016-06-04,19:21:03,72.704,94.431,129931819

705,0.02408,0.02392,8138.40851673,8168.19276699,0.023945,0.023997,2016-06-04,19:21:11,72.704,94.431,129931819

706,0.02408,0.02392,7721.97320302,8168.19276699,0.023931,0.023997,2016-06-04,19:21:20,72.23,94.431,129931819

707,0.02408,0.02392,7696.30308306,8168.19276699,0.023931,0.023997,2016-06-04,19:21:28,72.23,94.431,129931819

708,0.02408,0.02392,7721.97320302,8168.19276699,0.023931,0.023997,2016-06-04,19:21:37,72.23,94.431,129931819

709,0.02408,0.02392,7721.96620302,8183.62261767,0.02395,0.023997,2016-06-04,19:21:46,190,94.431,129931819

710,0.02408,0.02392,7579.31516295,8183.62261767,0.02395,0.023997,2016-06-04,19:21:54,190,72.774,129931819

711,0.02408,0.02392,7688.08629258,8183.62261767,0.02394,0.023997,2016-06-04,19:22:03,72.32,94.42,129931819

712,0.02408,0.02392,7695.88796291,8183.62261767,0.023921,0.023997,2016-06-04,19:22:11,157.612,94.42,129931819

713,0.02408,0.02392,7689.56696291,8183.62261767,0.023926,0.023969,2016-06-04,19:22:19,72.534,192.87,129931819

714,0.02407,0.02392,7695.88196291,8190.46261767,0.023913,0.023969,2016-06-04,19:22:28,72.348,192.87,129931819

715,0.02407,0.02392,7635.15115986,8190.46261767,0.023913,0.023939,2016-06-04,19:22:36,72.348,21.646,129931819

716,0.02407,0.02392,7686.95706884,8160.64261767,0.023927,0.023929,2016-06-04,19:22:45,90,193.38,129931819

717,0.02407,0.02392,7522.70923953,8190.46261767,0.023902,0.023929,2016-06-04,19:22:54,89.05,193.38,129931819

718,0.02407,0.0239,7644.29040943,8200.44261767,0.023903,0.023929,2016-06-04,19:23:03,90,193.38,129931819

719,0.02408,0.0239,7644.29040943,8186.09726227,0.023886,0.023929,2016-06-04,19:23:12,8.84,193.38,129931819

720,0.02408,0.02387,7681.37920369,8145.16030511,0.02388,0.023885,2016-06-04,19:23:21,93.6,0.002,129931819

721,0.02406,0.02389,7586.0596837,8324.06530511,0.023881,0.023889,2016-06-04,19:23:29,3.67,176.68,129931819

722,0.02406,0.02387,7665.62662438,8294.24530511,0.02384,0.02387,2016-06-04,19:23:38,170,3.672,129931819

723,0.02399,0.02386,7612.44268784,8329.00130511,0.023841,0.023885,2016-06-04,19:23:50,5.83,48.284,129931819

724,0.02398,0.02386,7612.44268784,8333.65030511,0.023823,0.023851,2016-06-04,19:23:59,33.21,202.22,129931819

725,0.02399,0.02386,7635.62962337,8326.18730511,0.023823,0.023875,2016-06-04,19:24:08,88.09,72.68,129931819

726,0.02399,0.02386,7637.9572604,8326.18730511,0.023823,0.023875,2016-06-04,19:24:16,88.09,72.68,129931819

727,0.02399,0.02386,7643.45275041,8326.18730511,0.023823,0.023875,2016-06-04,19:24:25,88.09,72.68,129931819

728,0.02399,0.02386,7635.62662337,8326.18730511,0.023823,0.023875,2016-06-04,19:24:34,88.09,72.68,129931819

729,0.02399,0.02386,7612.45275048,8326.18730511,0.023823,0.023875,2016-06-04,19:24:42,88.09,72.68,129931819

730,0.02399,0.02386,7637.14075048,8326.18730511,0.023823,0.023875,2016-06-04,19:24:52,88.09,72.68,129931819

731,0.02399,0.02386,7582.7348163,8296.10088971,0.023823,0.023875,2016-06-04,19:25:01,88.09,72.64,129931819

732,0.02399,0.02386,7643.43389068,8326.18730511,0.023823,0.023875,2016-06-04,19:25:10,88.09,72.64,129931819

733,0.02399,0.02386,7644.25040067,8326.18730511,0.023823,0.023875,2016-06-04,19:25:19,73.987,72.64,129931819

734,0.02402,0.02386,7640.05040067,8287.11194971,0.023823,0.02385,2016-06-04,19:25:27,73.987,124.343,129931819

735,0.02397,0.02386,7681.77246987,8322.98830511,0.0238,0.023875,2016-06-04,19:25:36,13.335,72.64,129931819

736,0.02397,0.02386,7644.32052276,8314.68830511,0.023803,0.023875,2016-06-04,19:25:44,48.53,72.64,129931819

737,0.02399,0.02386,7583.62052276,8199.61494971,0.023803,0.023875,2016-06-04,19:25:54,48.53,72.64,129931819

738,0.02397,0.02386,7644.32052276,8475.96030511,0.023814,0.023875,2016-06-04,19:26:03,73.094,72.64,129931819

739,0.02397,0.02386,7688.50852276,8502.79230511,0.023815,0.023875,2016-06-04,19:26:11,46.51,72.64,129931819

740,0.02397,0.02386,7686.99204918,8354.79730511,0.023821,0.023875,2016-06-04,19:26:20,119.73,72.64,129931819

741,0.02397,0.02386,7694.81959676,8464.05430511,0.023827,0.023875,2016-06-04,19:26:29,114.73,72.64,129931819

742,0.02397,0.02386,7613.31959676,8338.09330511,0.023839,0.023875,2016-06-04,19:26:38,87.33,72.64,129931819

743,0.02397,0.02386,7638.00852283,8321.43880983,0.023845,0.023875,2016-06-04,19:26:46,75.2,72.64,129931819

744,0.02397,0.02386,7627.5460729,8321.43880983,0.02385,0.023875,2016-06-04,19:26:55,72.844,72.64,129931819

745,0.02397,0.02386,7678.0460729,8321.43880983,0.02385,0.023875,2016-06-04,19:27:03,72.844,72.64,129931819

746,0.02397,0.02386,7679.13803061,8338.09330511,0.02385,0.023875,2016-06-04,19:27:12,72.844,72.64,129931819

747,0.02397,0.02386,7694.82269107,8338.09330511,0.02385,0.023875,2016-06-04,19:27:21,72.844,72.64,129931819

748,0.02397,0.02386,7689.60211176,8338.09330511,0.023851,0.023875,2016-06-04,19:27:29,54.9,72.64,129931819

749,0.02399,0.02386,7694.82169107,8338.09330511,0.023851,0.023885,2016-06-04,19:27:37,54.9,15.949,129931819

750,0.02399,0.02386,7682.86762758,8338.09330511,0.023855,0.023885,2016-06-04,19:27:45,72.927,15.949,129931819

751,0.02399,0.02386,7682.86762758,8338.09330511,0.023856,0.023885,2016-06-04,19:27:55,54.9,15.949,129931819

752,0.02399,0.02399,7727.05562758,8143.27584971,0.023857,0.023885,2016-06-04,19:28:04,1.5,15.949,129931819

753,0.02415,0.02399,7646.24924537,8283.55794971,0.023857,0.023885,2016-06-04,19:28:12,1.5,15.949,129931819

754,0.02411,0.02399,7670.42123471,8462.34330511,0.023857,0.023885,2016-06-04,19:28:22,1.5,15.949,129931819

755,0.02409,0.02386,7718.99368041,8448.12730511,0.023805,0.02388,2016-06-04,19:28:30,72.777,72.991,129931819

756,0.02405,0.02386,7752.32003761,8467.49630511,0.023818,0.02388,2016-06-04,19:28:38,117.51,72.991,129931819

757,0.02401,0.02386,7706.97276692,8428.87630511,0.02383,0.02388,2016-06-04,19:28:46,73.46,72.991,129931819

758,0.02401,0.02386,7719.17912599,8278.24835883,0.023846,0.02388,2016-06-04,19:28:55,73.145,71.07,129931819

759,0.02401,0.02386,7675.94066009,8275.79796144,0.023857,0.02388,2016-06-04,19:29:03,72.525,64.676,129931819

760,0.02401,0.02386,7675.94066009,8275.79796144,0.023857,0.02388,2016-06-04,19:29:12,72.525,45.083,129931819

761,0.02401,0.02386,7669.16841009,8275.79796144,0.023857,0.02388,2016-06-04,19:29:20,72.525,28.649,129931819

762,0.02415,0.02387,7674.65847441,8284.94638906,0.023863,0.02388,2016-06-04,19:29:29,72.313,8.741,129931819

763,0.02413,0.02387,7675.4749844,8459.93490446,0.023863,0.023964,2016-06-04,19:29:37,72.313,60.94,129931819

764,0.02409,0.02387,7666.76937377,8589.13150706,0.023863,0.023964,2016-06-04,19:29:45,72.313,69.817,129931819

765,0.02407,0.02386,7694.27155883,8642.97450706,0.023863,0.023963,2016-06-04,19:29:53,72.313,13.145,129931819

766,0.02404,0.02386,7719.13068528,8488.0177297,0.023852,0.023923,2016-06-04,19:30:03,72.548,57.163,129931819

767,0.02404,0.02386,7718.67067528,8488.0177297,0.023852,0.023963,2016-06-04,19:30:11,72.548,0.293,129931819

768,0.02404,0.02386,7717.51154883,8490.8255467,0.023852,0.023963,2016-06-04,19:30:19,72.548,15.495,129931819

769,0.02404,0.02386,7718.96028861,8490.8255467,0.023864,0.023975,2016-06-04,19:30:28,55.322,64.42,129931819

770,0.02404,0.02386,7755.08394816,8490.8255467,0.023874,0.023954,2016-06-04,19:30:38,72.403,21.652,129931819

771,0.02403,0.02386,7559.80151861,8350.8720667,0.023809,0.023944,2016-06-04,19:30:47,3.44,72.72,129931819

772,0.02401,0.02386,7602.82800861,8152.0809067,0.023839,0.023944,2016-06-04,19:30:55,98.701,94.372,129931819

773,0.024,0.02386,7718.13558792,8150.7735467,0.023844,0.023932,2016-06-04,19:31:03,72.483,72.873,129931819

774,0.024,0.02386,7642.04898784,8150.7735467,0.023844,0.023932,2016-06-04,19:31:11,72.483,78.948,129931819

775,0.02399,0.02386,7636.53949783,8179.5475367,0.023844,0.023931,2016-06-04,19:31:19,72.483,31.508,129931819

776,0.02399,0.02386,7642.04898784,8148.8444467,0.023844,0.023926,2016-06-04,19:31:27,72.483,66.812,129931819

777,0.024,0.02387,7234.80582825,8377.88796198,0.023845,0.023926,2016-06-04,19:31:36,1.926,52.82,129931819

778,0.02414,0.02386,7640.48655707,8455.64468459,0.023844,0.023926,2016-06-04,19:31:44,72.483,74.484,129931819

779,0.02414,0.02386,7710.74592108,8455.64468459,0.023807,0.023926,2016-06-04,19:31:53,72.891,52.82,129931819

780,0.02412,0.02386,7715.51646039,8465.49866446,0.023813,0.023926,2016-06-04,19:32:01,72.583,74.484,129931819

781,0.02408,0.02386,7715.05643039,8571.26952458,0.023824,0.023926,2016-06-04,19:32:09,72.737,52.82,129931819

782,0.02406,0.02386,7715.05643039,8589.5213838,0.023815,0.023926,2016-06-04,19:32:17,56.629,52.82,129931819

783,0.02402,0.02386,7765.70892296,8352.40238688,0.023825,0.023926,2016-06-04,19:32:26,72.52,74.484,129931819

784,0.02404,0.02386,7669.41047226,8281.90082977,0.023825,0.023926,2016-06-04,19:32:34,72.52,74.484,129931819

785,0.02402,0.02386,7546.83571226,8265.01718148,0.023825,0.023926,2016-06-04,19:32:42,72.52,74.484,129931819

786,0.024,0.02386,7581.46343947,8419.66806669,0.023825,0.023925,2016-06-04,19:32:50,72.52,52.13,129931819

787,0.02399,0.02386,7698.44026992,8269.65206669,0.023825,0.02392,2016-06-04,19:32:59,72.52,72.761,129931819

788,0.02399,0.02386,7705.17490221,8225.4894418,0.023831,0.02392,2016-06-04,19:33:07,72.513,94.423,129931819

789,0.02414,0.02386,7699.9553229,8372.05359688,0.023831,0.02392,2016-06-04,19:33:15,72.513,94.423,129931819

790,0.02412,0.02386,7589.25503292,8459.06522484,0.023831,0.023919,2016-06-04,19:33:23,72.513,2.33,129931819

791,0.02408,0.02386,7703.0599153,8454.6887388,0.023805,0.023924,2016-06-04,19:33:31,72.341,23.202,129931819

792,0.02405,0.02386,7737.40932896,8592.4094688,0.023805,0.023919,2016-06-04,19:33:40,72.341,72.591,129931819

793,0.02402,0.02386,7740.852672,8458.35795484,0.023805,0.023924,2016-06-04,19:33:48,72.341,1.54,129931819

794,0.02398,0.02386,7740.846672,8446.38295484,0.023801,0.02391,2016-06-04,19:33:57,94.278,72.721,129931819

795,0.02397,0.02386,7748.32268801,8247.30830409,0.023801,0.023899,2016-06-04,19:34:05,94.278,179.45,129931819

796,0.02396,0.02386,8047.89742172,8131.91830409,0.023806,0.023894,2016-06-04,19:34:13,72.769,72.793,129931819

797,0.02397,0.02386,7747.86538207,8248.83888869,0.023806,0.023894,2016-06-04,19:34:22,72.769,72.793,129931819

798,0.02405,0.02386,8157.54511578,8415.54730409,0.023806,0.023894,2016-06-04,19:34:30,72.769,94.488,129931819

799,0.02401,0.02386,7778.11923835,8464.67741409,0.023801,0.023806,2016-06-04,19:34:40,94.278,2.231,129931819

800,0.02398,0.02386,7778.11923835,8173.15541409,0.023801,0.023894,2016-06-04,19:34:49,94.278,72.793,129931819

801,0.02402,0.02386,7629.65032971,8284.18997207,0.023803,0.023894,2016-06-04,19:34:57,161.69,70.793,129931819

802,0.024,0.02386,7597.18971971,8130.47997207,0.023809,0.023894,2016-06-04,19:35:06,72.795,70.793,129931819

803,0.02396,0.02386,7652.43611971,8292.10939527,0.023815,0.023894,2016-06-04,19:35:15,72.712,70.793,129931819

804,0.0241,0.02386,7652.43611971,8292.10939527,0.023816,0.023894,2016-06-04,19:35:23,10.437,70.793,129931819

805,0.02408,0.02386,7662.64845673,8478.70240295,0.023821,0.023894,2016-06-04,19:35:31,72.94,70.793,129931819

806,0.02406,0.02386,7732.12408324,8443.70402199,0.023821,0.023894,2016-06-04,19:35:39,72.94,70.793,129931819

807,0.02404,0.02386,7769.36416348,8468.32466523,0.023822,0.023894,2016-06-04,19:35:47,10.445,70.793,129931819

808,0.024,0.02386,7732.58110393,8467.79166523,0.023828,0.023894,2016-06-04,19:35:55,10.445,70.793,129931819

809,0.02398,0.02386,7693.55244673,8357.83266523,0.023839,0.023894,2016-06-04,19:36:05,10.445,70.793,129931819

810,0.02397,0.02386,7732.12059393,8326.81154023,0.023844,0.023894,2016-06-04,19:36:13,72.523,70.793,129931819

811,0.02397,0.02386,7700.46220557,8326.81154023,0.02385,0.023894,2016-06-04,19:36:22,72.712,70.793,129931819

812,0.02397,0.02386,7639.52562626,8326.81154023,0.023806,0.023894,2016-06-04,19:36:30,72.908,70.793,129931819

813,0.02397,0.02386,7649.96220557,8326.81154023,0.023851,0.023894,2016-06-04,19:36:39,72.814,70.793,129931819

814,0.02397,0.02386,7649.96220557,8326.81154023,0.023812,0.023894,2016-06-04,19:36:47,72.287,92.469,129931819

815,0.02397,0.02386,7700.46220557,8326.81154023,0.023812,0.023894,2016-06-04,19:36:56,72.287,92.469,129931819

816,0.02397,0.02386,7664.77908658,8252.51474387,0.023812,0.023894,2016-06-04,19:37:05,72.287,70.793,129931819

817,0.02395,0.02386,7542.48021658,8234.58300946,0.023812,0.023887,2016-06-04,19:37:13,72.287,72.619,129931819

818,0.02397,0.02386,7675.62300356,8246.78031255,0.023812,0.023887,2016-06-04,19:37:22,72.287,72.619,129931819

819,0.0241,0.02386,7731.32300356,8380.97580878,0.023813,0.023887,2016-06-04,19:37:30,51.648,72.619,129931819

820,0.02406,0.02386,7731.12111356,8466.96511925,0.023818,0.023887,2016-06-04,19:37:39,72.583,72.619,129931819

821,0.02403,0.02386,7725.88453425,8610.2075304,0.023818,0.023887,2016-06-04,19:37:48,72.583,72.619,129931819

822,0.02399,0.02386,7731.12111356,8430.63871946,0.023806,0.023887,2016-06-04,19:37:57,72.919,72.619,129931819

823,0.02397,0.02386,7731.12111356,8345.18871946,0.023806,0.023887,2016-06-04,19:38:05,72.952,72.619,129931819

824,0.02397,0.02386,7730.66050356,8345.18871946,0.023806,0.023862,2016-06-04,19:38:14,72.425,181.18,129931819

825,0.02397,0.02386,7724.96331425,8345.18871946,0.023811,0.023862,2016-06-04,19:38:23,72.653,181.18,129931819

826,0.02397,0.02386,7730.19989356,8345.18871946,0.023811,0.023857,2016-06-04,19:38:31,72.653,72.874,129931819

827,0.02397,0.02386,7730.19989356,8345.18871946,0.023811,0.023857,2016-06-04,19:38:40,72.653,72.874,129931819

828,0.02397,0.02386,7730.19989356,8345.18871946,0.023811,0.023857,2016-06-04,19:38:48,72.653,72.874,129931819

829,0.02397,0.02386,7730.19989356,8345.18871946,0.023811,0.023857,2016-06-04,19:38:57,72.653,72.874,129931819

830,0.02397,0.02386,7724.96331425,8345.18871946,0.023811,0.023857,2016-06-04,19:39:05,72.653,72.874,129931819

831,0.02397,0.02386,7730.19989356,8345.18871946,0.023811,0.023857,2016-06-04,19:39:14,72.653,72.874,129931819

832,0.02397,0.02386,7730.19989356,8345.18871946,0.023811,0.023857,2016-06-04,19:39:23,72.653,72.874,129931819

833,0.02397,0.02386,7730.19989356,8345.18871946,0.023811,0.023857,2016-06-04,19:39:32,72.653,72.874,129931819

834,0.02397,0.02386,7724.96331425,8345.18871946,0.023811,0.023857,2016-06-04,19:39:41,72.653,72.874,129931819

835,0.02397,0.02386,7699.19989356,8345.18871946,0.023811,0.023857,2016-06-04,19:39:49,72.653,72.874,129931819

836,0.02397,0.02386,7730.19989356,8345.18871946,0.023811,0.023857,2016-06-04,19:40:01,72.653,72.874,129931819

837,0.02397,0.02386,7730.19989356,8345.18871946,0.023801,0.023857,2016-06-04,19:40:09,159.219,72.874,129931819

838,0.02397,0.02386,7724.96331425,8345.18871946,0.023803,0.023857,2016-06-04,19:40:18,142.338,72.874,129931819

839,0.02397,0.02386,7730.19989356,8345.18871946,0.023803,0.023857,2016-06-04,19:40:26,142.338,72.874,129931819

840,0.02397,0.02386,7693.05628413,8355.16871946,0.023803,0.023857,2016-06-04,19:40:34,142.338,72.874,129931819

841,0.02397,0.02386,7692.26365705,8345.18871946,0.023803,0.023857,2016-06-04,19:40:42,142.338,72.874,129931819

842,0.02397,0.02386,7692.26365705,8345.18871946,0.023803,0.023857,2016-06-04,19:40:51,142.338,72.874,129931819

843,0.02397,0.02386,7687.02707774,8345.18871946,0.023803,0.023857,2016-06-04,19:40:59,142.338,72.874,129931819

844,0.02397,0.02386,7692.26665705,8345.18871946,0.023803,0.023857,2016-06-04,19:41:07,142.338,72.874,129931819

845,0.02397,0.02386,7692.26665705,8345.18871946,0.023803,0.023857,2016-06-04,19:41:15,142.338,72.874,129931819

846,0.02397,0.02386,7692.26665705,8345.18871946,0.023803,0.023857,2016-06-04,19:41:23,142.338,72.874,129931819

847,0.02397,0.02386,7698.47673729,8345.18871946,0.023803,0.023857,2016-06-04,19:41:32,142.338,72.874,129931819

848,0.02397,0.02386,7693.35907774,8345.18871946,0.023803,0.023857,2016-06-04,19:41:40,142.338,72.874,129931819

849,0.02397,0.02386,7693.35907774,8345.18871946,0.023803,0.023857,2016-06-04,19:41:49,142.338,72.874,129931819

850,0.02397,0.02386,7692.89812774,8345.18871946,0.023803,0.023857,2016-06-04,19:41:57,142.338,72.874,129931819

851,0.02397,0.02386,7692.43717774,8345.18871946,0.023803,0.023857,2016-06-04,19:42:05,142.338,72.874,129931819

852,0.02397,0.02386,7728.55483729,8345.18871946,0.023803,0.023857,2016-06-04,19:42:13,142.338,72.874,129931819

853,0.02397,0.02386,7691.97522774,8345.18871946,0.023803,0.023857,2016-06-04,19:42:21,142.338,72.874,129931819

854,0.02397,0.02386,7691.97522774,8345.18871946,0.023803,0.023857,2016-06-04,19:42:29,142.338,72.874,129931819

855,0.02397,0.02386,7691.51427774,8345.18871946,0.023803,0.023857,2016-06-04,19:42:38,142.338,72.874,129931819

856,0.02397,0.02386,7691.51427774,8345.18871946,0.023803,0.023857,2016-06-04,19:42:46,142.338,72.874,129931819

857,0.02397,0.02386,7727.17200729,8338.51422418,0.023803,0.023857,2016-06-04,19:42:55,142.338,72.874,129931819

858,0.02397,0.02386,7690.59242774,8345.18871946,0.023803,0.023857,2016-06-04,19:43:03,142.338,72.874,129931819

859,0.02397,0.02386,7689.50000705,8345.18871946,0.023803,0.023857,2016-06-04,19:43:11,142.338,72.874,129931819

860,0.02397,0.02386,7689.03903705,8345.18871946,0.023803,0.023857,2016-06-04,19:43:19,142.338,72.874,129931819

861,0.02397,0.02386,7689.03903705,8345.18871946,0.023803,0.023857,2016-06-04,19:43:27,142.338,72.874,129931819

862,0.02397,0.02386,7688.57806705,8345.18871946,0.023803,0.023857,2016-06-04,19:43:36,142.338,72.874,129931819

863,0.02397,0.02386,7688.11712705,8345.18871946,0.023803,0.023857,2016-06-04,19:43:44,142.338,72.874,129931819

864,0.02397,0.02386,7688.11712705,8345.18871946,0.023803,0.023857,2016-06-04,19:43:53,142.338,72.874,129931819

865,0.02397,0.02386,7688.11712705,8345.18871946,0.023803,0.023857,2016-06-04,19:44:01,142.338,72.874,129931819

866,0.02397,0.02386,7682.87854774,8345.18871946,0.023803,0.023857,2016-06-04,19:44:09,142.338,72.874,129931819

867,0.02397,0.02386,7688.11712705,8345.18871946,0.023803,0.023857,2016-06-04,19:44:17,142.338,72.874,129931819

868,0.02397,0.02386,7688.11712705,8345.18871946,0.023803,0.023857,2016-06-04,19:44:26,142.338,72.874,129931819

869,0.02397,0.02386,7688.11712705,8345.18871946,0.023803,0.023857,2016-06-04,19:44:34,142.338,72.874,129931819

870,0.02397,0.02386,7688.11712705,8345.18871946,0.023803,0.023857,2016-06-04,19:44:42,142.338,72.874,129931819

871,0.02397,0.02386,7683.26612705,8345.18871946,0.023803,0.023857,2016-06-04,19:44:50,142.338,72.874,129931819

872,0.02397,0.02386,7639.10012705,8346.44016372,0.023803,0.023857,2016-06-04,19:44:58,142.338,72.874,129931819

873,0.02397,0.02386,7639.10012705,8346.44016372,0.023803,0.023857,2016-06-04,19:45:06,142.338,72.874,129931819

874,0.02397,0.02386,7688.12012705,8346.44016372,0.023803,0.023857,2016-06-04,19:45:16,142.338,72.874,129931819

875,0.02397,0.02386,7682.87854774,8193.84942301,0.023803,0.023857,2016-06-04,19:45:25,142.338,72.874,129931819

876,0.02411,0.02386,7696.81265345,8498.58293661,0.023803,0.023857,2016-06-04,19:45:34,142.338,72.874,129931819

877,0.02406,0.02386,7689.00916774,8616.71893661,0.023803,0.023857,2016-06-04,19:45:43,142.338,72.874,129931819

878,0.02404,0.02386,7689.00916774,8605.38495301,0.023803,0.023857,2016-06-04,19:45:51,142.338,72.874,129931819

879,0.024,0.02386,7687.91674705,8370.77395301,0.023803,0.023857,2016-06-04,19:46:00,142.338,72.874,129931819

880,0.02398,0.02386,7682.67716774,8278.81395301,0.023803,0.023857,2016-06-04,19:46:08,142.338,72.874,129931819

881,0.02398,0.02386,7645.24516311,8239.01624499,0.023803,0.023857,2016-06-04,19:46:16,142.338,72.874,129931819

882,0.02413,0.02386,7645.24516311,8163.74374705,0.023803,0.023857,2016-06-04,19:46:25,142.338,72.874,129931819

883,0.02411,0.02386,7485.00216312,8294.13986715,0.023803,0.023857,2016-06-04,19:46:33,142.338,72.874,129931819

884,0.02409,0.02386,7636.28277706,8449.68631836,0.023803,0.023857,2016-06-04,19:46:41,142.338,72.874,129931819

885,0.02405,0.02386,7637.28277705,8480.59528336,0.023803,0.023857,2016-06-04,19:46:49,142.338,72.874,129931819

886,0.02401,0.02386,7637.28277705,8484.59418755,0.023815,0.023857,2016-06-04,19:46:58,43.68,72.874,129931819

887,0.02399,0.02387,7661.03713395,8256.14722255,0.023816,0.023857,2016-06-04,19:47:06,16.762,72.874,129931819

888,0.02413,0.02387,7589.7264995,8167.35497337,0.023818,0.023857,2016-06-04,19:47:14,7.461,72.874,129931819

889,0.0241,0.02388,7618.5988089,8477.92528877,0.023819,0.023857,2016-06-04,19:47:22,43.73,72.874,129931819

890,0.02408,0.02388,7643.90136226,8467.05628877,0.023821,0.023857,2016-06-04,19:47:31,75.34,72.874,129931819

891,0.02405,0.02388,7609.50929023,8445.39938877,0.023823,0.023857,2016-06-04,19:47:40,49.93,52.229,129931819

892,0.02403,0.02389,7417.27677023,8390.8968442,0.023859,0.023954,2016-06-04,19:47:48,28.93,72.554,129931819

893,0.02403,0.02389,7447.97677023,8390.8968442,0.023892,0.023939,2016-06-04,19:47:56,3.317,21.673,129931819

894,0.02412,0.02389,7198.94839394,8165.04649729,0.023892,0.023899,2016-06-04,19:48:04,3.317,21.673,129931819

895,0.02411,0.02389,7206.25381521,8279.9619085,0.02386,0.023894,2016-06-04,19:48:12,3.317,72.431,129931819

896,0.02407,0.02399,7245.6031078,8519.76345918,0.023895,0.023953,2016-06-04,19:48:21,127.639,20.649,129931819

897,0.02405,0.02399,7210.23164967,8507.9104442,0.023861,0.023907,2016-06-04,19:48:29,31.08,21.674,129931819

898,0.02404,0.0239,7649.60939993,8475.12055318,0.023907,0.023948,2016-06-04,19:48:37,0.007,72.405,129931819

899,0.02399,0.0239,7629.22026335,8306.40555318,0.023908,0.023943,2016-06-04,19:48:45,1.475,21.674,129931819

